Pattern,Purchaser_PGVCL,Purchaser_UGVCL,DSMGEN_PGVCL,DSMGEN_UGVCL
"M2,D14,H1",1882.875,1997.5,717.125,102.5
"M2,D14,H2",2199.875,1978.75,400.125,121.25
"M2,D14,H3",2167.625,1978.75,432.375,121.25
"M2,D14,H4",2084.75,1968.75,515.25,131.25
"M2,D14,H5",1937.75,1650.625,662.25,449.375
"M2,D14,H6",2089.375,1667.5,510.625,432.5
"M2,D14,H7",1953.875,1748.75,646.125,351.25
"M2,D14,H8",1953.875,1673.75,646.125,426.25
"M2,D14,H9",1589.75,1830,1010.25,270
"M2,D14,H10",1272.75,1380,1327.25,720
"M2,D14,H11",1498.5,1380,1101.5,720
"M2,D14,H12",1537.5,1380,1062.5,720
"M2,D14,H13",1358.875,1608.125,1241.125,491.875
"M2,D14,H14",1159.25,1522.5,1440.75,577.5
"M2,D14,H15",1101.25,1295.625,1498.75,804.375
"M2,D14,H16",1101.25,1283.75,1498.75,816.25
"M2,D14,H17",877.5,1371.875,1722.5,728.125
"M2,D14,H18",877.5,1325.625,1722.5,774.375
"M2,D14,H19",651.75,1325.625,1948.25,774.375
"M2,D14,H20",727.875,1335.625,1872.125,764.375
"M2,D14,H21",1053.5,1425.625,1546.5,674.375
"M2,D14,H22",1101.5,1494.375,1498.5,605.625
"M2,D14,H23",1295,1640,1305,460
"M2,D14,H24",1295,1726.875,1305,373.125
"M2,D15,H1",1882.875,1997.5,717.125,102.5
"M2,D15,H2",2199.875,1978.75,400.125,121.25
"M2,D15,H3",2167.625,1978.75,432.375,121.25
"M2,D15,H4",2084.75,1968.75,515.25,131.25
"M2,D15,H5",1937.75,1650.625,662.25,449.375
"M2,D15,H6",2089.375,1667.5,510.625,432.5
"M2,D15,H7",1953.875,1748.75,646.125,351.25
"M2,D15,H8",1953.875,1673.75,646.125,426.25
"M2,D15,H9",1589.75,1830,1010.25,270
"M2,D15,H10",1272.75,1380,1327.25,720
"M2,D15,H11",1498.5,1380,1101.5,720
"M2,D15,H12",1537.5,1380,1062.5,720
"M2,D15,H13",1358.875,1608.125,1241.125,491.875
"M2,D15,H14",1159.25,1522.5,1440.75,577.5
"M2,D15,H15",1101.25,1295.625,1498.75,804.375
"M2,D15,H16",1101.25,1283.75,1498.75,816.25
"M2,D15,H17",877.5,1371.875,1722.5,728.125
"M2,D15,H18",877.5,1325.625,1722.5,774.375
"M2,D15,H19",651.75,1325.625,1948.25,774.375
"M2,D15,H20",727.875,1335.625,1872.125,764.375
"M2,D15,H21",1053.5,1425.625,1546.5,674.375
"M2,D15,H22",1101.5,1494.375,1498.5,605.625
"M2,D15,H23",1295,1640,1305,460
"M2,D15,H24",1295,1726.875,1305,373.125
"M2,D16,H1",1882.875,1997.5,717.125,102.5
"M2,D16,H2",2199.875,1978.75,400.125,121.25
"M2,D16,H3",2167.625,1978.75,432.375,121.25
"M2,D16,H4",2084.75,1968.75,515.25,131.25
"M2,D16,H5",1937.75,1650.625,662.25,449.375
"M2,D16,H6",2089.375,1667.5,510.625,432.5
"M2,D16,H7",1953.875,1748.75,646.125,351.25
"M2,D16,H8",1953.875,1673.75,646.125,426.25
"M2,D16,H9",1589.75,1830,1010.25,270
"M2,D16,H10",1272.75,1380,1327.25,720
"M2,D16,H11",1498.5,1380,1101.5,720
"M2,D16,H12",1537.5,1380,1062.5,720
"M2,D16,H13",1358.875,1608.125,1241.125,491.875
"M2,D16,H14",1159.25,1522.5,1440.75,577.5
"M2,D16,H15",1101.25,1295.625,1498.75,804.375
"M2,D16,H16",1101.25,1283.75,1498.75,816.25
"M2,D16,H17",877.5,1371.875,1722.5,728.125
"M2,D16,H18",877.5,1325.625,1722.5,774.375
"M2,D16,H19",651.75,1325.625,1948.25,774.375
"M2,D16,H20",727.875,1335.625,1872.125,764.375
"M2,D16,H21",1053.5,1425.625,1546.5,674.375
"M2,D16,H22",1101.5,1494.375,1498.5,605.625
"M2,D16,H23",1295,1640,1305,460
"M2,D16,H24",1295,1726.875,1305,373.125
"M2,D17,H1",1882.875,1997.5,717.125,102.5
"M2,D17,H2",2199.875,1978.75,400.125,121.25
"M2,D17,H3",2167.625,1978.75,432.375,121.25
"M2,D17,H4",2084.75,1968.75,515.25,131.25
"M2,D17,H5",1937.75,1650.625,662.25,449.375
"M2,D17,H6",2089.375,1667.5,510.625,432.5
"M2,D17,H7",1953.875,1748.75,646.125,351.25
"M2,D17,H8",1953.875,1673.75,646.125,426.25
"M2,D17,H9",1589.75,1830,1010.25,270
"M2,D17,H10",1272.75,1380,1327.25,720
"M2,D17,H11",1498.5,1380,1101.5,720
"M2,D17,H12",1537.5,1380,1062.5,720
"M2,D17,H13",1358.875,1608.125,1241.125,491.875
"M2,D17,H14",1159.25,1522.5,1440.75,577.5
"M2,D17,H15",1101.25,1295.625,1498.75,804.375
"M2,D17,H16",1101.25,1283.75,1498.75,816.25
"M2,D17,H17",877.5,1371.875,1722.5,728.125
"M2,D17,H18",877.5,1325.625,1722.5,774.375
"M2,D17,H19",651.75,1325.625,1948.25,774.375
"M2,D17,H20",727.875,1335.625,1872.125,764.375
"M2,D17,H21",1053.5,1425.625,1546.5,674.375
"M2,D17,H22",1101.5,1494.375,1498.5,605.625
"M2,D17,H23",1295,1640,1305,460
"M2,D17,H24",1295,1726.875,1305,373.125
"M2,D18,H1",1882.875,1997.5,717.125,102.5
"M2,D18,H2",2199.875,1978.75,400.125,121.25
"M2,D18,H3",2167.625,1978.75,432.375,121.25
"M2,D18,H4",2084.75,1968.75,515.25,131.25
"M2,D18,H5",1937.75,1650.625,662.25,449.375
"M2,D18,H6",2089.375,1667.5,510.625,432.5
"M2,D18,H7",1953.875,1748.75,646.125,351.25
"M2,D18,H8",1953.875,1673.75,646.125,426.25
"M2,D18,H9",1589.75,1830,1010.25,270
"M2,D18,H10",1272.75,1380,1327.25,720
"M2,D18,H11",1498.5,1380,1101.5,720
"M2,D18,H12",1537.5,1380,1062.5,720
"M2,D18,H13",1358.875,1608.125,1241.125,491.875
"M2,D18,H14",1159.25,1522.5,1440.75,577.5
"M2,D18,H15",1101.25,1295.625,1498.75,804.375
"M2,D18,H16",1101.25,1283.75,1498.75,816.25
"M2,D18,H17",877.5,1371.875,1722.5,728.125
"M2,D18,H18",877.5,1325.625,1722.5,774.375
"M2,D18,H19",651.75,1325.625,1948.25,774.375
"M2,D18,H20",727.875,1335.625,1872.125,764.375
"M2,D18,H21",1053.5,1425.625,1546.5,674.375
"M2,D18,H22",1101.5,1494.375,1498.5,605.625
"M2,D18,H23",1295,1640,1305,460
"M2,D18,H24",1295,1726.875,1305,373.125
"M2,D19,H1",1882.875,1997.5,717.125,102.5
"M2,D19,H2",2199.875,1978.75,400.125,121.25
"M2,D19,H3",2167.625,1978.75,432.375,121.25
"M2,D19,H4",2084.75,1968.75,515.25,131.25
"M2,D19,H5",1937.75,1650.625,662.25,449.375
"M2,D19,H6",2089.375,1667.5,510.625,432.5
"M2,D19,H7",1953.875,1748.75,646.125,351.25
"M2,D19,H8",1953.875,1673.75,646.125,426.25
"M2,D19,H9",1589.75,1830,1010.25,270
"M2,D19,H10",1272.75,1380,1327.25,720
"M2,D19,H11",1498.5,1380,1101.5,720
"M2,D19,H12",1537.5,1380,1062.5,720
"M2,D19,H13",1358.875,1608.125,1241.125,491.875
"M2,D19,H14",1159.25,1522.5,1440.75,577.5
"M2,D19,H15",1101.25,1295.625,1498.75,804.375
"M2,D19,H16",1101.25,1283.75,1498.75,816.25
"M2,D19,H17",877.5,1371.875,1722.5,728.125
"M2,D19,H18",877.5,1325.625,1722.5,774.375
"M2,D19,H19",651.75,1325.625,1948.25,774.375
"M2,D19,H20",727.875,1335.625,1872.125,764.375
"M2,D19,H21",1053.5,1425.625,1546.5,674.375
"M2,D19,H22",1101.5,1494.375,1498.5,605.625
"M2,D19,H23",1295,1640,1305,460
"M2,D19,H24",1295,1726.875,1305,373.125
"M2,D20,H1",1882.875,1997.5,717.125,102.5
"M2,D20,H2",2199.875,1978.75,400.125,121.25
"M2,D20,H3",2167.625,1978.75,432.375,121.25
"M2,D20,H4",2084.75,1968.75,515.25,131.25
"M2,D20,H5",1937.75,1650.625,662.25,449.375
"M2,D20,H6",2089.375,1667.5,510.625,432.5
"M2,D20,H7",1953.875,1748.75,646.125,351.25
"M2,D20,H8",1953.875,1673.75,646.125,426.25
"M2,D20,H9",1589.75,1830,1010.25,270
"M2,D20,H10",1272.75,1380,1327.25,720
"M2,D20,H11",1498.5,1380,1101.5,720
"M2,D20,H12",1537.5,1380,1062.5,720
"M2,D20,H13",1358.875,1608.125,1241.125,491.875
"M2,D20,H14",1159.25,1522.5,1440.75,577.5
"M2,D20,H15",1101.25,1295.625,1498.75,804.375
"M2,D20,H16",1101.25,1283.75,1498.75,816.25
"M2,D20,H17",877.5,1371.875,1722.5,728.125
"M2,D20,H18",877.5,1325.625,1722.5,774.375
"M2,D20,H19",651.75,1325.625,1948.25,774.375
"M2,D20,H20",727.875,1335.625,1872.125,764.375
"M2,D20,H21",1053.5,1425.625,1546.5,674.375
"M2,D20,H22",1101.5,1494.375,1498.5,605.625
"M2,D20,H23",1295,1640,1305,460
"M2,D20,H24",1295,1726.875,1305,373.125
"M2,D21,H1",1882.875,1997.5,717.125,102.5
"M2,D21,H2",2199.875,1978.75,400.125,121.25
"M2,D21,H3",2167.625,1978.75,432.375,121.25
"M2,D21,H4",2084.75,1968.75,515.25,131.25
"M2,D21,H5",1937.75,1650.625,662.25,449.375
"M2,D21,H6",2089.375,1667.5,510.625,432.5
"M2,D21,H7",1953.875,1748.75,646.125,351.25
"M2,D21,H8",1953.875,1673.75,646.125,426.25
"M2,D21,H9",1589.75,1830,1010.25,270
"M2,D21,H10",1272.75,1380,1327.25,720
"M2,D21,H11",1498.5,1380,1101.5,720
"M2,D21,H12",1537.5,1380,1062.5,720
"M2,D21,H13",1358.875,1608.125,1241.125,491.875
"M2,D21,H14",1159.25,1522.5,1440.75,577.5
"M2,D21,H15",1101.25,1295.625,1498.75,804.375
"M2,D21,H16",1101.25,1283.75,1498.75,816.25
"M2,D21,H17",877.5,1371.875,1722.5,728.125
"M2,D21,H18",877.5,1325.625,1722.5,774.375
"M2,D21,H19",651.75,1325.625,1948.25,774.375
"M2,D21,H20",727.875,1335.625,1872.125,764.375
"M2,D21,H21",1053.5,1425.625,1546.5,674.375
"M2,D21,H22",1101.5,1494.375,1498.5,605.625
"M2,D21,H23",1295,1640,1305,460
"M2,D21,H24",1295,1726.875,1305,373.125
"M2,D22,H1",1882.875,1997.5,717.125,102.5
"M2,D22,H2",2199.875,1978.75,400.125,121.25
"M2,D22,H3",2167.625,1978.75,432.375,121.25
"M2,D22,H4",2084.75,1968.75,515.25,131.25
"M2,D22,H5",1937.75,1650.625,662.25,449.375
"M2,D22,H6",2089.375,1667.5,510.625,432.5
"M2,D22,H7",1953.875,1748.75,646.125,351.25
"M2,D22,H8",1953.875,1673.75,646.125,426.25
"M2,D22,H9",1589.75,1830,1010.25,270
"M2,D22,H10",1272.75,1380,1327.25,720
"M2,D22,H11",1498.5,1380,1101.5,720
"M2,D22,H12",1537.5,1380,1062.5,720
"M2,D22,H13",1358.875,1608.125,1241.125,491.875
"M2,D22,H14",1159.25,1522.5,1440.75,577.5
"M2,D22,H15",1101.25,1295.625,1498.75,804.375
"M2,D22,H16",1101.25,1283.75,1498.75,816.25
"M2,D22,H17",877.5,1371.875,1722.5,728.125
"M2,D22,H18",877.5,1325.625,1722.5,774.375
"M2,D22,H19",651.75,1325.625,1948.25,774.375
"M2,D22,H20",727.875,1335.625,1872.125,764.375
"M2,D22,H21",1053.5,1425.625,1546.5,674.375
"M2,D22,H22",1101.5,1494.375,1498.5,605.625
"M2,D22,H23",1295,1640,1305,460
"M2,D22,H24",1295,1726.875,1305,373.125
"M2,D23,H1",1882.875,1997.5,717.125,102.5
"M2,D23,H2",2199.875,1978.75,400.125,121.25
"M2,D23,H3",2167.625,1978.75,432.375,121.25
"M2,D23,H4",2084.75,1968.75,515.25,131.25
"M2,D23,H5",1937.75,1650.625,662.25,449.375
"M2,D23,H6",2089.375,1667.5,510.625,432.5
"M2,D23,H7",1953.875,1748.75,646.125,351.25
"M2,D23,H8",1953.875,1673.75,646.125,426.25
"M2,D23,H9",1589.75,1830,1010.25,270
"M2,D23,H10",1272.75,1380,1327.25,720
"M2,D23,H11",1498.5,1380,1101.5,720
"M2,D23,H12",1537.5,1380,1062.5,720
"M2,D23,H13",1358.875,1608.125,1241.125,491.875
"M2,D23,H14",1159.25,1522.5,1440.75,577.5
"M2,D23,H15",1101.25,1295.625,1498.75,804.375
"M2,D23,H16",1101.25,1283.75,1498.75,816.25
"M2,D23,H17",877.5,1371.875,1722.5,728.125
"M2,D23,H18",877.5,1325.625,1722.5,774.375
"M2,D23,H19",651.75,1325.625,1948.25,774.375
"M2,D23,H20",727.875,1335.625,1872.125,764.375
"M2,D23,H21",1053.5,1425.625,1546.5,674.375
"M2,D23,H22",1101.5,1494.375,1498.5,605.625
"M2,D23,H23",1295,1640,1305,460
"M2,D23,H24",1295,1726.875,1305,373.125
"M2,D24,H1",1882.875,1997.5,717.125,102.5
"M2,D24,H2",2199.875,1978.75,400.125,121.25
"M2,D24,H3",2167.625,1978.75,432.375,121.25
"M2,D24,H4",2084.75,1968.75,515.25,131.25
"M2,D24,H5",1937.75,1650.625,662.25,449.375
"M2,D24,H6",2089.375,1667.5,510.625,432.5
"M2,D24,H7",1953.875,1748.75,646.125,351.25
"M2,D24,H8",1953.875,1673.75,646.125,426.25
"M2,D24,H9",1589.75,1830,1010.25,270
"M2,D24,H10",1272.75,1380,1327.25,720
"M2,D24,H11",1498.5,1380,1101.5,720
"M2,D24,H12",1537.5,1380,1062.5,720
"M2,D24,H13",1358.875,1608.125,1241.125,491.875
"M2,D24,H14",1159.25,1522.5,1440.75,577.5
"M2,D24,H15",1101.25,1295.625,1498.75,804.375
"M2,D24,H16",1101.25,1283.75,1498.75,816.25
"M2,D24,H17",877.5,1371.875,1722.5,728.125
"M2,D24,H18",877.5,1325.625,1722.5,774.375
"M2,D24,H19",651.75,1325.625,1948.25,774.375
"M2,D24,H20",727.875,1335.625,1872.125,764.375
"M2,D24,H21",1053.5,1425.625,1546.5,674.375
"M2,D24,H22",1101.5,1494.375,1498.5,605.625
"M2,D24,H23",1295,1640,1305,460
"M2,D24,H24",1295,1726.875,1305,373.125
"M2,D25,H1",1882.875,1997.5,717.125,102.5
"M2,D25,H2",2199.875,1978.75,400.125,121.25
"M2,D25,H3",2167.625,1978.75,432.375,121.25
"M2,D25,H4",2084.75,1968.75,515.25,131.25
"M2,D25,H5",1937.75,1650.625,662.25,449.375
"M2,D25,H6",2089.375,1667.5,510.625,432.5
"M2,D25,H7",1953.875,1748.75,646.125,351.25
"M2,D25,H8",1953.875,1673.75,646.125,426.25
"M2,D25,H9",1589.75,1830,1010.25,270
"M2,D25,H10",1272.75,1380,1327.25,720
"M2,D25,H11",1498.5,1380,1101.5,720
"M2,D25,H12",1537.5,1380,1062.5,720
"M2,D25,H13",1358.875,1608.125,1241.125,491.875
"M2,D25,H14",1159.25,1522.5,1440.75,577.5
"M2,D25,H15",1101.25,1295.625,1498.75,804.375
"M2,D25,H16",1101.25,1283.75,1498.75,816.25
"M2,D25,H17",877.5,1371.875,1722.5,728.125
"M2,D25,H18",877.5,1325.625,1722.5,774.375
"M2,D25,H19",651.75,1325.625,1948.25,774.375
"M2,D25,H20",727.875,1335.625,1872.125,764.375
"M2,D25,H21",1053.5,1425.625,1546.5,674.375
"M2,D25,H22",1101.5,1494.375,1498.5,605.625
"M2,D25,H23",1295,1640,1305,460
"M2,D25,H24",1295,1726.875,1305,373.125
"M2,D26,H1",1882.875,1997.5,717.125,102.5
"M2,D26,H2",2199.875,1978.75,400.125,121.25
"M2,D26,H3",2167.625,1978.75,432.375,121.25
"M2,D26,H4",2084.75,1968.75,515.25,131.25
"M2,D26,H5",1937.75,1650.625,662.25,449.375
"M2,D26,H6",2089.375,1667.5,510.625,432.5
"M2,D26,H7",1953.875,1748.75,646.125,351.25
"M2,D26,H8",1953.875,1673.75,646.125,426.25
"M2,D26,H9",1589.75,1830,1010.25,270
"M2,D26,H10",1272.75,1380,1327.25,720
"M2,D26,H11",1498.5,1380,1101.5,720
"M2,D26,H12",1537.5,1380,1062.5,720
"M2,D26,H13",1358.875,1608.125,1241.125,491.875
"M2,D26,H14",1159.25,1522.5,1440.75,577.5
"M2,D26,H15",1101.25,1295.625,1498.75,804.375
"M2,D26,H16",1101.25,1283.75,1498.75,816.25
"M2,D26,H17",877.5,1371.875,1722.5,728.125
"M2,D26,H18",877.5,1325.625,1722.5,774.375
"M2,D26,H19",651.75,1325.625,1948.25,774.375
"M2,D26,H20",727.875,1335.625,1872.125,764.375
"M2,D26,H21",1053.5,1425.625,1546.5,674.375
"M2,D26,H22",1101.5,1494.375,1498.5,605.625
"M2,D26,H23",1295,1640,1305,460
"M2,D26,H24",1295,1726.875,1305,373.125
"M2,D27,H1",1882.875,1997.5,717.125,102.5
"M2,D27,H2",2199.875,1978.75,400.125,121.25
"M2,D27,H3",2167.625,1978.75,432.375,121.25
"M2,D27,H4",2084.75,1968.75,515.25,131.25
"M2,D27,H5",1937.75,1650.625,662.25,449.375
"M2,D27,H6",2089.375,1667.5,510.625,432.5
"M2,D27,H7",1953.875,1748.75,646.125,351.25
"M2,D27,H8",1953.875,1673.75,646.125,426.25
"M2,D27,H9",1589.75,1830,1010.25,270
"M2,D27,H10",1272.75,1380,1327.25,720
"M2,D27,H11",1498.5,1380,1101.5,720
"M2,D27,H12",1537.5,1380,1062.5,720
"M2,D27,H13",1358.875,1608.125,1241.125,491.875
"M2,D27,H14",1159.25,1522.5,1440.75,577.5
"M2,D27,H15",1101.25,1295.625,1498.75,804.375
"M2,D27,H16",1101.25,1283.75,1498.75,816.25
"M2,D27,H17",877.5,1371.875,1722.5,728.125
"M2,D27,H18",877.5,1325.625,1722.5,774.375
"M2,D27,H19",651.75,1325.625,1948.25,774.375
"M2,D27,H20",727.875,1335.625,1872.125,764.375
"M2,D27,H21",1053.5,1425.625,1546.5,674.375
"M2,D27,H22",1101.5,1494.375,1498.5,605.625
"M2,D27,H23",1295,1640,1305,460
"M2,D27,H24",1295,1726.875,1305,373.125
"M2,D28,H1",1882.875,1997.5,717.125,102.5
"M2,D28,H2",2199.875,1978.75,400.125,121.25
"M2,D28,H3",2167.625,1978.75,432.375,121.25
"M2,D28,H4",2084.75,1968.75,515.25,131.25
"M2,D28,H5",1937.75,1650.625,662.25,449.375
"M2,D28,H6",2089.375,1667.5,510.625,432.5
"M2,D28,H7",1953.875,1748.75,646.125,351.25
"M2,D28,H8",1953.875,1673.75,646.125,426.25
"M2,D28,H9",1589.75,1830,1010.25,270
"M2,D28,H10",1272.75,1380,1327.25,720
"M2,D28,H11",1498.5,1380,1101.5,720
"M2,D28,H12",1537.5,1380,1062.5,720
"M2,D28,H13",1358.875,1608.125,1241.125,491.875
"M2,D28,H14",1159.25,1522.5,1440.75,577.5
"M2,D28,H15",1101.25,1295.625,1498.75,804.375
"M2,D28,H16",1101.25,1283.75,1498.75,816.25
"M2,D28,H17",877.5,1371.875,1722.5,728.125
"M2,D28,H18",877.5,1325.625,1722.5,774.375
"M2,D28,H19",651.75,1325.625,1948.25,774.375
"M2,D28,H20",727.875,1335.625,1872.125,764.375
"M2,D28,H21",1053.5,1425.625,1546.5,674.375
"M2,D28,H22",1101.5,1494.375,1498.5,605.625
"M2,D28,H23",1295,1640,1305,460
"M2,D28,H24",1295,1726.875,1305,373.125
"M3,D1,H1",2067.625,1977.5,532.375,122.5
"M3,D1,H2",2408.625,1971.25,191.375,128.75
"M3,D1,H3",2311.875,1971.25,288.125,128.75
"M3,D1,H4",2284.25,1941.25,315.75,158.75
"M3,D1,H5",2057.25,1701.875,542.75,398.125
"M3,D1,H6",2188.125,1737.5,411.875,362.5
"M3,D1,H7",2006.625,1796.25,593.375,303.75
"M3,D1,H8",2006.625,1701.25,593.375,398.75
"M3,D1,H9",1658.25,1870,941.75,230
"M3,D1,H10",1317.25,1410,1282.75,690
"M3,D1,H11",1506.5,1410,1093.5,690
"M3,D1,H12",1623.5,1410,976.5,690
"M3,D1,H13",1443.625,1609.375,1156.375,490.625
"M3,D1,H14",1261.75,1512.5,1338.25,587.5
"M3,D1,H15",1210.75,1281.875,1389.25,818.125
"M3,D1,H16",1210.75,1256.25,1389.25,843.75
"M3,D1,H17",924.5,1315.625,1675.5,784.375
"M3,D1,H18",924.5,1266.875,1675.5,833.125
"M3,D1,H19",735.25,1266.875,1864.75,833.125
"M3,D1,H20",742.625,1296.875,1857.375,803.125
"M3,D1,H21",1149.5,1336.875,1450.5,763.125
"M3,D1,H22",1200.5,1398.125,1399.5,701.875
"M3,D1,H23",1433,1570,1167,530
"M3,D1,H24",1433,1690.625,1167,409.375
"M3,D2,H1",2067.625,1977.5,532.375,122.5
"M3,D2,H2",2408.625,1971.25,191.375,128.75
"M3,D2,H3",2311.875,1971.25,288.125,128.75
"M3,D2,H4",2284.25,1941.25,315.75,158.75
"M3,D2,H5",2057.25,1701.875,542.75,398.125
"M3,D2,H6",2188.125,1737.5,411.875,362.5
"M3,D2,H7",2006.625,1796.25,593.375,303.75
"M3,D2,H8",2006.625,1701.25,593.375,398.75
"M3,D2,H9",1658.25,1870,941.75,230
"M3,D2,H10",1317.25,1410,1282.75,690
"M3,D2,H11",1506.5,1410,1093.5,690
"M3,D2,H12",1623.5,1410,976.5,690
"M3,D2,H13",1443.625,1609.375,1156.375,490.625
"M3,D2,H14",1261.75,1512.5,1338.25,587.5
"M3,D2,H15",1210.75,1281.875,1389.25,818.125
"M3,D2,H16",1210.75,1256.25,1389.25,843.75
"M3,D2,H17",924.5,1315.625,1675.5,784.375
"M3,D2,H18",924.5,1266.875,1675.5,833.125
"M3,D2,H19",735.25,1266.875,1864.75,833.125
"M3,D2,H20",742.625,1296.875,1857.375,803.125
"M3,D2,H21",1149.5,1336.875,1450.5,763.125
"M3,D2,H22",1200.5,1398.125,1399.5,701.875
"M3,D2,H23",1433,1570,1167,530
"M3,D2,H24",1433,1690.625,1167,409.375
"M3,D3,H1",2067.625,1977.5,532.375,122.5
"M3,D3,H2",2408.625,1971.25,191.375,128.75
"M3,D3,H3",2311.875,1971.25,288.125,128.75
"M3,D3,H4",2284.25,1941.25,315.75,158.75
"M3,D3,H5",2057.25,1701.875,542.75,398.125
"M3,D3,H6",2188.125,1737.5,411.875,362.5
"M3,D3,H7",2006.625,1796.25,593.375,303.75
"M3,D3,H8",2006.625,1701.25,593.375,398.75
"M3,D3,H9",1658.25,1870,941.75,230
"M3,D3,H10",1317.25,1410,1282.75,690
"M3,D3,H11",1506.5,1410,1093.5,690
"M3,D3,H12",1623.5,1410,976.5,690
"M3,D3,H13",1443.625,1609.375,1156.375,490.625
"M3,D3,H14",1261.75,1512.5,1338.25,587.5
"M3,D3,H15",1210.75,1281.875,1389.25,818.125
"M3,D3,H16",1210.75,1256.25,1389.25,843.75
"M3,D3,H17",924.5,1315.625,1675.5,784.375
"M3,D3,H18",924.5,1266.875,1675.5,833.125
"M3,D3,H19",735.25,1266.875,1864.75,833.125
"M3,D3,H20",742.625,1296.875,1857.375,803.125
"M3,D3,H21",1149.5,1336.875,1450.5,763.125
"M3,D3,H22",1200.5,1398.125,1399.5,701.875
"M3,D3,H23",1433,1570,1167,530
"M3,D3,H24",1433,1690.625,1167,409.375
"M3,D4,H1",2067.625,1977.5,532.375,122.5
"M3,D4,H2",2408.625,1971.25,191.375,128.75
"M3,D4,H3",2311.875,1971.25,288.125,128.75
"M3,D4,H4",2284.25,1941.25,315.75,158.75
"M3,D4,H5",2057.25,1701.875,542.75,398.125
"M3,D4,H6",2188.125,1737.5,411.875,362.5
"M3,D4,H7",2006.625,1796.25,593.375,303.75
"M3,D4,H8",2006.625,1701.25,593.375,398.75
"M3,D4,H9",1658.25,1870,941.75,230
"M3,D4,H10",1317.25,1410,1282.75,690
"M3,D4,H11",1506.5,1410,1093.5,690
"M3,D4,H12",1623.5,1410,976.5,690
"M3,D4,H13",1443.625,1609.375,1156.375,490.625
"M3,D4,H14",1261.75,1512.5,1338.25,587.5
"M3,D4,H15",1210.75,1281.875,1389.25,818.125
"M3,D4,H16",1210.75,1256.25,1389.25,843.75
"M3,D4,H17",924.5,1315.625,1675.5,784.375
"M3,D4,H18",924.5,1266.875,1675.5,833.125
"M3,D4,H19",735.25,1266.875,1864.75,833.125
"M3,D4,H20",742.625,1296.875,1857.375,803.125
"M3,D4,H21",1149.5,1336.875,1450.5,763.125
"M3,D4,H22",1200.5,1398.125,1399.5,701.875
"M3,D4,H23",1433,1570,1167,530
"M3,D4,H24",1433,1690.625,1167,409.375
"M3,D5,H1",2067.625,1977.5,532.375,122.5
"M3,D5,H2",2408.625,1971.25,191.375,128.75
"M3,D5,H3",2311.875,1971.25,288.125,128.75
"M3,D5,H4",2284.25,1941.25,315.75,158.75
"M3,D5,H5",2057.25,1701.875,542.75,398.125
"M3,D5,H6",2188.125,1737.5,411.875,362.5
"M3,D5,H7",2006.625,1796.25,593.375,303.75
"M3,D5,H8",2006.625,1701.25,593.375,398.75
"M3,D5,H9",1658.25,1870,941.75,230
"M3,D5,H10",1317.25,1410,1282.75,690
"M3,D5,H11",1506.5,1410,1093.5,690
"M3,D5,H12",1623.5,1410,976.5,690
"M3,D5,H13",1443.625,1609.375,1156.375,490.625
"M3,D5,H14",1261.75,1512.5,1338.25,587.5
"M3,D5,H15",1210.75,1281.875,1389.25,818.125
"M3,D5,H16",1210.75,1256.25,1389.25,843.75
"M3,D5,H17",924.5,1315.625,1675.5,784.375
"M3,D5,H18",924.5,1266.875,1675.5,833.125
"M3,D5,H19",735.25,1266.875,1864.75,833.125
"M3,D5,H20",742.625,1296.875,1857.375,803.125
"M3,D5,H21",1149.5,1336.875,1450.5,763.125
"M3,D5,H22",1200.5,1398.125,1399.5,701.875
"M3,D5,H23",1433,1570,1167,530
"M3,D5,H24",1433,1690.625,1167,409.375
"M3,D6,H1",2067.625,1977.5,532.375,122.5
"M3,D6,H2",2408.625,1971.25,191.375,128.75
"M3,D6,H3",2311.875,1971.25,288.125,128.75
"M3,D6,H4",2284.25,1941.25,315.75,158.75
"M3,D6,H5",2057.25,1701.875,542.75,398.125
"M3,D6,H6",2188.125,1737.5,411.875,362.5
"M3,D6,H7",2006.625,1796.25,593.375,303.75
"M3,D6,H8",2006.625,1701.25,593.375,398.75
"M3,D6,H9",1658.25,1870,941.75,230
"M3,D6,H10",1317.25,1410,1282.75,690
"M3,D6,H11",1506.5,1410,1093.5,690
"M3,D6,H12",1623.5,1410,976.5,690
"M3,D6,H13",1443.625,1609.375,1156.375,490.625
"M3,D6,H14",1261.75,1512.5,1338.25,587.5
"M3,D6,H15",1210.75,1281.875,1389.25,818.125
"M3,D6,H16",1210.75,1256.25,1389.25,843.75
"M3,D6,H17",924.5,1315.625,1675.5,784.375
"M3,D6,H18",924.5,1266.875,1675.5,833.125
"M3,D6,H19",735.25,1266.875,1864.75,833.125
"M3,D6,H20",742.625,1296.875,1857.375,803.125
"M3,D6,H21",1149.5,1336.875,1450.5,763.125
"M3,D6,H22",1200.5,1398.125,1399.5,701.875
"M3,D6,H23",1433,1570,1167,530
"M3,D6,H24",1433,1690.625,1167,409.375
"M3,D7,H1",2067.625,1977.5,532.375,122.5
"M3,D7,H2",2408.625,1971.25,191.375,128.75
"M3,D7,H3",2311.875,1971.25,288.125,128.75
"M3,D7,H4",2284.25,1941.25,315.75,158.75
"M3,D7,H5",2057.25,1701.875,542.75,398.125
"M3,D7,H6",2188.125,1737.5,411.875,362.5
